+------+-------------+-----------------------+-------------+-------------+
| Rank |  Drug Name  |      Target Name      | Interaction | Probability |
| 348  |    5961.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 349  |  16722832.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 350  |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 351  |  6918627.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 352  |    3456.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 353  |   25419.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 354  |  1794427.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 355  |    5087.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 356  |   60149.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 357  |    1662.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 358  |   10374.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 359  |   68613.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 360  |  11442891.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 361  |  6728943.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 362  |   64982.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 363  |   60608.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 364  |  16760136.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 365  |  4369524.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 366  |  10407120.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 367  |    4680.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 368  |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 369  |   14969.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 370  |  23633604.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 371  |   134018.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 372  |  49867936.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 373  |   47472.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 374  |  25242512.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 375  |   33032.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 376  |    2214.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 377  |   446738.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 378  |   153994.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 379  |  67475270.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 380  |   38521.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 381  |    4846.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 382  |    3198.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 383  |  70679308.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 384  |   122327.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 385  |   151170.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 386  |    2912.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 387  |  9907323.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 388  |  49836027.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 389  |    2972.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 390  |   60947.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 391  |  5288600.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 392  |    1234.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 393  |  25147749.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 394  |   88708.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 395  |  6420161.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 396  |   59768.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 397  |  9808844.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 398  |  7211972.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 399  |  56844015.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 400  |   21700.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 401  |  1549098.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 402  |   130918.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 403  |  5720233.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 404  | 129010044.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 405  |   151932.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 406  |  5329006.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 407  |  23582776.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 408  |  66571643.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 409  |  6604713.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 410  |  6431152.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 411  |    5013.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 412  |    9880.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 413  |  1204893.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 414  |  11351968.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 415  |   91273.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 416  |    2377.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 417  |  10198171.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 418  |  51371318.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 419  |  23729157.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 420  |    4312.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 421  | 124079499.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 422  |    4171.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 423  |   446916.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 424  |   43231.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 425  | 124202188.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 426  |  45376076.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 427  |  5281888.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 428  |  16760449.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 429  |  6710666.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 430  |  24771867.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 431  |  5459308.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 432  |    5663.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 433  |  2765355.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 434  |  3034005.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 435  |    825.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 436  |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 437  |   121396.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 438  |   753704.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 439  |  76525291.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 440  |  58496428.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 441  |   123913.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 442  |   182230.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 443  |  9796181.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 444  |  45100448.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 445  | 118855610.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 446  |  25074887.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 447  |    4775.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 448  |    6050.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 449  |  9867046.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 450  |  57342889.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 451  |  59052285.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 452  | 134689604.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 453  |  5311460.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 454  |  6604849.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 455  |   237322.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 456  |   71310.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 457  |  16095342.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 458  |  73440795.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 459  |    4770.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 460  | 129010048.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 461  |  49848070.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 462  |  10874809.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 463  |  3313698.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 464  |    3053.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 465  |    3763.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 466  |  9915813.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 467  |  9904854.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 468  |  68289010.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 469  |  2733526.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 470  |    4829.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 471  |    2753.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 472  |    6167.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 473  |  11250133.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 474  |  9883915.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 475  |  44634701.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 476  |    7405.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 477  |   71340.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 478  |  24971422.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 479  |   831629.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 480  |    535.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 481  |    1978.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 482  |    4528.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 483  |   448537.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 484  |  4521392.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 485  |    2520.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 486  |  71461003.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 487  |    6082.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 488  |    4922.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 489  |   193653.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 490  |  9810929.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 491  |  15093181.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 492  |    4934.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 493  |   26248.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 494  |   449459.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 495  |  23725625.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 496  |  1383884.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 497  |    6635.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 498  |   11291.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 499  |  24808478.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 500  |   346721.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 501  |  56956240.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 502  |  11785878.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 503  |  16062593.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 504  |   378811.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 505  |  57335384.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 506  |  16760536.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 507  |   54897.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 508  |    3166.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 509  |   178052.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 510  |  10156152.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 511  | 135403821.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 512  |   121871.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 513  |    9363.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 514  |   71651.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 515  |    3324.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 516  |   71927.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 517  |    4075.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 518  |  24770514.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 519  |    5960.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 520  |   145742.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 521  |  3408722.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 522  |   127019.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 523  |  1549103.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 524  |   736715.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 525  |   51755.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 526  |   22880.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 527  |   71567.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 528  |   445063.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 529  |  11715767.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 530  |    525.0    | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 531  |   531641.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 532  |  10173280.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 533  |  11393719.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 534  |  1548955.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 535  |  5282226.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 536  |   65708.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 537  |    3494.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 538  |   100185.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 539  |  53235510.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 540  |  23582824.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 541  |    2767.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 542  |   22530.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 543  |   12041.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 544  |   72326.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 545  |   50294.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 546  |  9889200.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 547  |   300471.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 548  |    4601.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 549  |    3275.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 550  |    3191.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 551  |  1550999.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 552  |    5095.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 553  |   121841.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 554  |   89216.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 555  |  5494449.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 556  |   19675.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 557  |  2800647.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 558  |   21470.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 559  |  10200390.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 560  |   442534.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 561  |  6437380.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 562  |  9905811.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 563  |  5351387.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 564  |    4141.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 565  |  11552757.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 566  |  21023902.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 567  |  1714884.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 568  |   410467.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 569  |   107950.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 570  |  44181686.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 571  |   50491.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 572  |   441328.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 573  |    5252.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 574  |    3955.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 575  |   441300.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 576  |  24952929.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 577  |   74839.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 578  | 129010072.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 579  |  11497983.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 580  |  1550874.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 581  |  56650312.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 582  |  11587013.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 583  |  73292904.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 584  |  9815233.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 585  |     UNK     | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 586  |  10027278.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 587  |   14296.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 588  |   115015.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 589  |  49792852.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 590  |    2683.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 591  |  6604839.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 592  |  9882580.0  | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 593  |  24812808.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 594  |   91769.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 595  |   41870.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 596  |   91469.0   | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 597  |  24180125.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
| 598  |  66552906.0 | SARS-CoV 3CL Protease |      NO     |     0.00    |
